ZONE I=50, J=4
2.47549e-10 -0.78 -1.58884e-13 0.000371557 0.0359243 
1.72731e-10 -0.8 -1.10169e-13 0.000378822 0.0366597 
9.79135e-11 -0.82 -6.3205e-14 0.000385633 0.0373747 
1.65039e-10 -0.84 -9.63654e-14 0.000391969 0.0380671 
1.08926e-10 -0.86 -6.08853e-14 0.000397807 0.0387344 
5.28124e-11 -0.88 -2.74577e-14 0.000403124 0.039374 
-3.30105e-12 -0.9 3.49459e-15 0.000407899 0.0399827 
-5.94146e-11 -0.92 3.15491e-14 0.000412109 0.040557 
-1.15528e-10 -0.94 5.62831e-14 0.000415732 0.0410932 
-1.71642e-10 -0.96 7.7274e-14 0.000418745 0.041587 
-2.27755e-10 -0.98 9.40991e-14 0.000421127 0.0420339 
