-1 0.52 -0.00101143 -0.00250748 -0.0542488 -0.272766 0.0097027 0.0456871 0.0585781 0.0972204 -0.014182 0.564992 2.72744 -4.2362
-0.5 0.525 -0.001024 -0.00251777 -0.055606 -0.270094 0.009929 0.0448318 0.0590641 0.0971503 -0.0138352 0.578573 2.70408 -5.1087
0 0.53 -0.00103661 -0.00252805 -0.0569498 -0.267422 0.010151 0.0439765 0.0595496 0.097082 -0.0134884 0.592026 2.67635 -5.98121
0.5 0.535 -0.00104928 -0.00253834 -0.0582802 -0.264749 0.0103688 0.0431213 0.0600349 0.0970154 -0.0131415 0.605329 2.64426 -6.85371
1 0.54 -0.001062 -0.00254862 -0.0595973 -0.262077 0.0105822 0.042266 0.0605198 0.0969506 -0.0127947 0.618461 2.60781 -7.72621
-1 0.54 -0.001062 -0.00254866 -0.0595973 -0.26212 0.0105822 0.0421863 0.0605198 0.0969506 -0.0128004 0.618461 2.60781 -7.77405
-0.5 0.545 -0.00107476 -0.00255864 -0.0608967 -0.257655 0.0107903 0.041029 0.0610044 0.0968872 -0.0125406 0.631399 2.56665 -8.69301
0 0.55 -0.00108758 -0.00256863 -0.0621738 -0.253191 0.0109925 0.0398717 0.0614887 0.0968252 -0.0122808 0.64412 2.52088 -9.61198
0.5 0.555 -0.00110045 -0.00257862 -0.0634286 -0.248727 0.011189 0.0387144 0.0619726 0.0967644 -0.012021 0.6566 2.47053 -10.531
1 0.56 -0.00111337 -0.00258861 -0.0646611 -0.244263 0.0113797 0.0375571 0.0624563 0.096705 -0.0117611 0.668818 2.41557 -11.4499
-1 0.56 -0.00111337 -0.00258865 -0.0646611 -0.244291 0.0113797 0.0374752 0.0624563 0.096705 -0.0117685 0.668818 2.41557 -11.5002
-0.5 0.565 -0.00112634 -0.00259825 -0.0658667 -0.237964 0.0115634 0.0360299 0.0629397 0.0966465 -0.0116006 0.680748 2.35571 -12.4455
0 0.57 -0.00113935 -0.00260784 -0.0670407 -0.231637 0.01174 0.0345845 0.0634228 0.096589 -0.0114327 0.692367 2.29112 -13.3908
0.5 0.575 -0.00115241 -0.00261744 -0.0681831 -0.22531 0.0119093 0.0331392 0.0639056 0.0965322 -0.0112647 0.703651 2.2218 -14.3361
1 0.58 -0.00116553 -0.00262704 -0.0692938 -0.218983 0.0120714 0.0316939 0.0643881 0.0964763 -0.0110968 0.714577 2.14776 -15.2815
-1 0.58 -0.00116553 -0.00262708 -0.0692938 -0.218995 0.0120714 0.0316119 0.0643881 0.0964763 -0.0111063 0.714577 2.14776 -15.333
-0.5 0.585 -0.00117868 -0.00263618 -0.0703683 -0.21078 0.0122251 0.0298998 0.0648703 0.096421 -0.0110372 0.72512 2.06872 -16.2821
0 0.59 -0.00119189 -0.00264527 -0.0714016 -0.202564 0.0123704 0.0281878 0.0653523 0.0963659 -0.010968 0.735256 1.98494 -17.2312
0.5 0.595 -0.00120514 -0.00265436 -0.0723939 -0.194348 0.012507 0.0264757 0.065834 0.0963113 -0.0108988 0.744962 1.89641 -18.1803
1 0.6 -0.00121843 -0.00266345 -0.0733451 -0.186132 0.0126351 0.0247636 0.0663154 0.096257 -0.0108296 0.754212 1.80313 -19.1295
-1 0.6 -0.00121843 -0.00266351 -0.0733451 -0.186127 0.0126351 0.0246835 0.0663154 0.096257 -0.0108419 0.754212 1.80313 -19.1809
-0.5 0.605 -0.00123177 -0.00267196 -0.0742505 -0.176047 0.0127537 0.0227324 0.0667966 0.0962027 -0.0108799 0.762984 1.70491 -20.1093
0 0.61 -0.00124515 -0.00268042 -0.0751056 -0.165968 0.0128624 0.0207812 0.0672775 0.0961482 -0.010918 0.771254 1.60204 -21.0376
0.5 0.615 -0.00125857 -0.00268887 -0.0759102 -0.155888 0.0129615 0.01883 0.0677581 0.0960935 -0.0109561 0.778997 1.49453 -21.966
1 0.62 -0.00127204 -0.00269733 -0.0766644 -0.145808 0.0130507 0.0168789 0.0682384 0.0960386 -0.0109941 0.786191 1.38238 -22.8944
-1 0.62 -0.00127204 -0.00269739 -0.0766644 -0.145783 0.0130507 0.0168028 0.0682384 0.0960386 -0.0110097 0.786191 1.38238 -22.9442
